Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0035800	1	0	0	0	0	0	1	0	0	0	0	0	0.08	0	0	0.506	-0.982	-0.242	0.809054835068777	NA	0	37.5268	10	10	TRUE	0.1276
FBgn0035802	216	94	83	122	56	47	109	147	118	62	78	58	95.35	125	66	0.531	-0.914	-3.613	0.00030309847082487	0.00552085496858306	0.0132	0.0459	0.034	0.034	TRUE	0.2188
FBgn0035805	466	119	167	533	162	206	235	186	238	272	227	252	234.92	220	250	1.139	0.188	1.037	0.299516857351916	0.719033396633367	0.0075	0.0262	0.0191	0.0191	TRUE	0.1691
FBgn0035806	22	5	9	22	4	3	11	8	13	11	6	4	8.7	11	7	0.68	-0.556	-0.752	0.45187533469315	0.829106835122716	0.0859	0.3747	0.2727	0.2727	TRUE	1.5009
FBgn0035807	1347	518	537	1371	498	575	678	810	765	699	697	705	725.6	751	700	0.936	-0.096	-0.738	0.460230055190552	0.83344686618295	0.0033	0.0172	0.0106	0.0106	TRUE	0.0931
FBgn0035811	1109	486	609	2226	1041	1204	559	760	868	1135	1456	1476	1042.12	729	1356	1.866	0.9	4.899	9.62585102476114e-07	3.60241407888855e-05	0.0315	0.0159	0.0231	0.0231	TRUE	0.526
FBgn0035812	1577	579	564	1786	570	693	794	905	804	911	797	849	843.36	834	852	1.026	0.037	0.286	0.774740143533288	0.946175779876716	0.0036	0.0166	0.0106	0.0106	TRUE	0.062
FBgn0035813	1	0	0	3	3	3	1	0	0	2	4	4	1.65	0	3	8.588	3.102	1.706	0.0879546314145623	NA	0	1.9201	1.3247	1.3247	TRUE	0.5562
FBgn0035815	11	3	1	48	3	4	6	5	1	24	4	5	7.54	4	11	2.892	1.532	1.599	0.109930065287804	0.453045376303698	0.5764	0.4306	0.4849	0.4849	TRUE	6.2253
FBgn0035816	6	1	2	8	1	3	3	2	3	4	1	4	2.76	3	3	1.237	0.307	0.255	0.798986022844523	NA	0	1.1518	0.6811	0.6811	TRUE	0.2241
FBgn0035817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0035823	3	0	2	5	0	0	2	0	3	3	0	0	1.15	2	1	0.674	-0.57	-0.264	0.792035211601518	NA	1.4337	2.747	2.4812	2.4812	TRUE	0.5358
FBgn0035824	257	108	113	262	104	148	129	169	161	134	145	181	153.28	153	153	1.007	0.011	0.048	0.961471384855151	0.994334162697677	0.0182	0.0334	0.0273	0.0273	TRUE	0.2572
FBgn0035825	764	339	356	807	377	491	385	530	507	412	527	602	493.75	474	514	1.085	0.118	0.616	0.537850999357433	0.865350454868208	0.0314	0.0192	0.0241	0.0241	TRUE	0.3426
FBgn0035827	763	135	152	696	193	192	384	211	217	355	270	235	278.68	271	287	1.053	0.074	0.288	0.773014335973987	0.946161451876938	0.0792	0.0241	0.044	0.044	TRUE	1.6269
FBgn0035829	1029	288	374	1256	410	525	518	450	533	640	573	643	559.78	500	619	1.236	0.306	2.199	0.0278726130224147	0.195863685631884	0.0032	0.0185	0.012	0.012	TRUE	0.0816
FBgn0035830	2709	781	860	2468	858	1074	1364	1221	1225	1259	1200	1316	1264.23	1270	1258	0.989	-0.016	-0.137	0.891353676124169	0.977857860060132	0.0025	0.0153	0.0091	0.0091	TRUE	0.0537
FBgn0035831	448	103	146	408	140	143	226	161	208	208	196	175	195.63	198	193	0.968	-0.046	-0.235	0.814549803522067	0.960276145011072	0.013	0.0289	0.0228	0.0228	TRUE	0.259
FBgn0035833	1089	413	410	1340	435	520	548	645	584	683	608	637	617.87	592	643	1.091	0.126	0.927	0.354046745930669	0.769520343095283	0.0038	0.0179	0.0115	0.0115	TRUE	0.0683
FBgn0035838	299	87	84	302	107	104	151	136	120	154	150	127	139.56	136	144	1.056	0.079	0.377	0.706226140127128	0.928072331206527	0.0062	0.0354	0.0239	0.0239	TRUE	0.1244
FBgn0035839	115	31	44	96	43	52	58	48	63	49	60	64	56.98	56	58	1.006	0.009	0.031	0.975645542587796	0.995254912320371	0	0.0681	0.0445	0.0445	TRUE	0.2069
FBgn0035842	930	287	238	1031	290	270	468	449	339	526	406	331	419.73	419	421	1.007	0.01	0.051	0.959580128775729	0.993950483428936	0.0394	0.0203	0.0277	0.0277	TRUE	0.3814
FBgn0035844	87	26	27	68	27	28	44	41	38	35	38	34	38.28	41	36	0.86	-0.218	-0.645	0.5191720201056	0.85993747059021	0	0.0951	0.0554	0.0554	TRUE	0.0417
FBgn0035845	17	5	3	8	3	1	9	8	4	4	4	1	5.03	7	3	0.464	-1.109	-1.168	0.242885548310082	NA	0	0.6395	0.4204	0.4204	TRUE	0.2875
FBgn0035847	2	1	1	3	1	1	1	2	1	2	1	1	1.36	1	1	1.088	0.122	0.074	0.940753215896741	NA	0	2.3314	1.1837	1.1837	TRUE	0.0703
FBgn0035848	677	224	255	610	210	228	341	350	363	311	294	279	323.11	351	295	0.843	-0.247	-1.659	0.0970579182390847	0.419839134389173	0	0.0226	0.0127	0.0127	TRUE	0.0309
FBgn0035849	932	278	354	908	368	395	469	434	504	463	515	484	478.36	469	487	1.035	0.05	0.359	0.719956901540281	0.931124745465266	0.0014	0.0194	0.0117	0.0117	TRUE	0.0438
FBgn0035850	2444	1018	1134	1954	879	1072	1231	1591	1616	996	1229	1314	1329.59	1479	1180	0.798	-0.326	-2.034	0.0419347462203199	0.253862012837231	0.0192	0.0152	0.0177	0.0177	TRUE	0.2695
FBgn0035851	871	303	339	1005	370	435	439	474	483	512	518	533	493.07	465	521	1.123	0.168	1.265	0.205741267219869	0.602808377344529	0	0.0192	0.0105	0.0105	TRUE	0.0331
FBgn0035852	23	3	5	22	10	9	12	5	7	11	14	11	9.94	8	12	1.448	0.534	0.792	0.428308190568199	0.816432804361663	0	0.3297	0.2202	0.2202	TRUE	0.9609
FBgn0035853	2111	505	656	2202	641	860	1063	789	935	1123	897	1054	976.78	929	1025	1.101	0.139	0.895	0.370908062958166	0.780934731465094	0.0153	0.0161	0.0163	0.0163	TRUE	0.201
FBgn0035854	341	127	149	333	139	146	172	198	212	170	194	179	187.62	194	181	0.936	-0.096	-0.512	0.608800967961518	0.895555775661972	0	0.0296	0.0194	0.0194	TRUE	0.1372
FBgn0035855	45	7	13	27	8	9	23	11	19	14	11	11	14.69	18	12	0.68	-0.556	-0.994	0.320384858712563	0.739161785279087	0	0.2273	0.1543	0.1543	TRUE	0.312
FBgn0035856	9	8	2	7	4	6	5	13	3	4	6	7	6.07	7	6	0.838	-0.255	-0.284	0.776028446521383	NA	0.1645	0.5319	0.3994	0.3994	TRUE	0.9658
FBgn0035857	10	1	3	5	5	4	5	2	4	3	7	5	4.22	4	5	1.209	0.273	0.267	0.78926270199126	NA	0	0.7591	0.5028	0.5028	TRUE	0.2801
FBgn0035858	0	1	0	1	0	0	0	2	0	1	0	0	0.35	1	0	0.748	-0.418	-0.11	0.912160794448625	NA	0	9.1285	8.5716	8.5716	TRUE	0.6602
FBgn0035859	0	0	0	0	0	1	0	0	0	0	0	1	0.2	0	0	2.016	1.012	0.249	0.803214994873801	NA	0	15.4283	10	10	TRUE	0.5324
FBgn0035861	14	2	2	26	2	1	7	3	3	13	3	1	5.05	4	6	1.349	0.432	0.4	0.689110748528122	NA	0.6385	0.6363	0.6371	0.6371	TRUE	5.0308
FBgn0035865	1	1	0	1	1	0	1	2	0	1	1	0	0.66	1	1	0.924	-0.114	-0.046	0.963435772227466	NA	0	4.7661	2.9474	2.9474	TRUE	0.2524
FBgn0035866	560	154	194	550	166	200	282	241	276	280	232	245	259.49	266	252	0.95	-0.074	-0.433	0.664847307716741	0.913573423970363	0.0055	0.025	0.0169	0.0169	TRUE	0.1181
FBgn0035867	1703	545	576	1811	619	711	858	852	821	923	866	871	865.16	844	887	1.052	0.074	0.632	0.527188211611623	0.861106042984857	0	0.0165	0.0085	0.0085	TRUE	0.0167
FBgn0035868	196	45	62	255	55	59	99	70	88	130	77	72	89.44	86	93	1.094	0.129	0.43	0.66734223908031	0.914323538453826	0.0622	0.0481	0.0533	0.0533	TRUE	1.3723
FBgn0035870	7	1	0	5	2	2	4	2	0	3	3	2	2.15	2	3	1.359	0.442	0.31	0.756482043024141	NA	0	1.479	0.99	0.99	TRUE	0.4931
FBgn0035871	3347	973	1347	3505	1123	1450	1686	1521	1919	1787	1571	1777	1710.17	1709	1712	1.003	0.004	0.028	0.977757448117569	0.995744761463279	0.0084	0.0147	0.0119	0.0119	TRUE	0.1362
FBgn0035872	5990	2514	2416	5511	2538	2624	3017	3929	3443	2810	3550	3216	3327.45	3463	3192	0.922	-0.117	-0.819	0.412772351935217	0.809102498827588	0.0141	0.0138	0.0144	0.0144	TRUE	0.1679
FBgn0035873	9	3	2	3	2	4	5	5	3	2	3	5	3.55	4	3	0.719	-0.477	-0.437	0.662068439857066	NA	0	0.8999	0.5551	0.5551	TRUE	0.6146
FBgn0035875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0035876	312	74	95	245	85	102	157	116	135	125	119	125	129.5	136	123	0.894	-0.162	-0.753	0.451289420473908	0.828583009629643	0.0073	0.0372	0.0252	0.0252	TRUE	0.2302
FBgn0035877	686	227	287	513	189	242	346	355	409	262	264	297	321.96	370	274	0.742	-0.43	-2.715	0.00662619525291294	0.0660912890455717	0.0037	0.0226	0.0147	0.0147	TRUE	0.0937
FBgn0035878	2695	1037	1206	2335	1143	1298	1357	1621	1718	1191	1599	1591	1512.79	1565	1460	0.932	-0.101	-0.638	0.523626018004572	0.861002834605948	0.0207	0.0149	0.0174	0.0174	TRUE	0.3241
FBgn0035879	3202	1136	1119	2196	900	1027	1613	1775	1594	1120	1259	1259	1436.66	1661	1213	0.729	-0.455	-3.831	0.000127634382759364	0.00265910241008064	0.0034	0.015	0.0094	0.0094	TRUE	0.0567
FBgn0035880	230	85	95	234	83	117	116	133	135	119	116	143	127.14	128	126	0.992	-0.012	-0.056	0.955261229062037	0.992202942822758	0	0.0376	0.0245	0.0245	TRUE	0.1306
FBgn0035886	0	1	0	0	0	0	0	2	0	0	0	0	0.26	1	0	0.404	-1.309	-0.323	0.746872946646828	NA	0	12.1029	10	10	TRUE	0.6584
FBgn0035887	1	1	0	0	1	0	1	2	0	0	1	0	0.58	1	0	0.578	-0.791	-0.277	0.781799126047183	NA	0	5.4656	4.2346	4.2346	TRUE	0.6885
FBgn0035888	295	149	122	276	130	147	149	233	174	141	182	180	176.34	185	168	0.909	-0.138	-0.606	0.544333137586233	0.867278922397612	0.0319	0.0307	0.0312	0.0312	TRUE	0.5068
FBgn0035889	1155	372	401	1128	370	463	582	581	571	575	518	567	565.78	578	553	0.959	-0.061	-0.471	0.637448744265542	0.906803044762231	0	0.0184	0.01	0.01	TRUE	0.0352
FBgn0035890	407	127	155	470	179	203	205	198	221	240	250	249	227.2	208	246	1.182	0.242	1.467	0.142412665130232	0.511608443219354	0	0.0267	0.0148	0.0148	TRUE	0.0268
FBgn0035896	621	183	250	843	238	266	313	286	356	430	333	326	340.63	318	363	1.147	0.198	1.117	0.264067541867449	0.681358515473167	0.0159	0.0221	0.0195	0.0195	TRUE	0.3253
FBgn0035900	392	138	153	415	158	196	197	216	218	212	221	240	217.33	210	224	1.068	0.095	0.555	0.578555378677416	0.881942967290732	0	0.0273	0.0162	0.0162	TRUE	0.0416
FBgn0035901	600	156	176	595	213	233	302	244	251	303	298	286	280.62	266	296	1.104	0.143	0.862	0.388467172475534	0.793217424097639	0.0056	0.0241	0.0161	0.0161	TRUE	0.1882
FBgn0035902	97	31	40	120	47	41	49	48	57	61	66	50	55.25	51	59	1.155	0.208	0.703	0.481851274837243	0.844487068896951	0	0.0698	0.0436	0.0436	TRUE	0.1234
FBgn0035903	272	86	89	164	54	62	137	134	127	84	76	76	105.56	133	79	0.593	-0.754	-3.41	0.000648582607253947	0.0103714996100734	0	0.0427	0.0248	0.0248	TRUE	0.0426
FBgn0035904	3540	966	1470	3221	1287	1556	1783	1510	2095	1643	1800	1907	1789.5	1796	1783	0.992	-0.011	-0.078	0.93819623180011	0.987323911989283	0.0152	0.0146	0.0149	0.0149	TRUE	0.2125
FBgn0035906	2002	517	666	1593	564	666	1008	808	949	812	789	816	863.8	922	806	0.872	-0.198	-1.491	0.136086576448206	0.499715439758739	0.0053	0.0165	0.0114	0.0114	TRUE	0.1334
FBgn0035907	213	47	60	188	56	89	107	73	85	96	78	109	91.58	88	94	1.049	0.069	0.266	0.790493668735373	0.952764155267384	0.0211	0.0472	0.0377	0.0377	TRUE	0.3989
FBgn0035909	7751	2310	2674	7368	2690	3042	3904	3610	3810	3757	3762	3729	3762.06	3775	3749	0.993	-0.01	-0.105	0.916039541680203	0.981612632067561	5e-04	0.0137	0.0067	0.0067	TRUE	0.0175
FBgn0035911	758	217	329	652	262	287	382	339	469	332	366	352	373.4	397	350	0.882	-0.181	-1.09	0.275841312882238	0.694005728937271	0.011	0.0213	0.0171	0.0171	TRUE	0.2683
FBgn0035914	6	3	4	6	2	4	3	5	6	3	3	5	4.03	5	4	0.823	-0.28	-0.278	0.780725155963612	NA	0	0.7946	0.4663	0.4663	TRUE	0.3357
FBgn0035915	1	2	0	6	4	1	1	3	0	3	6	1	2.25	1	3	3.045	1.606	1.044	0.296712032986492	NA	0.2175	1.4115	1.0601	1.0601	TRUE	0.3962
FBgn0035916	698	162	185	679	183	216	352	253	264	346	256	265	289.22	290	289	0.996	-0.005	-0.026	0.979184956783937	0.995744761463279	0.0287	0.0237	0.0257	0.0257	TRUE	0.4387
FBgn0035917	6	2	0	7	1	2	3	3	0	4	1	2	2.26	2	2	1.2	0.263	0.188	0.850783250135447	NA	0	1.4055	0.9608	0.9608	TRUE	0.437
FBgn0035918	682	274	263	720	274	353	344	428	375	367	383	433	388.25	382	394	1.035	0.05	0.316	0.752222173887087	0.941200831487228	0.0076	0.021	0.0153	0.0153	TRUE	0.1212
FBgn0035921	6	2	1	4	5	1	3	3	1	2	7	1	2.97	2	3	1.267	0.341	0.277	0.78159027361756	NA	0	1.0725	0.7285	0.7285	TRUE	0.8441
FBgn0035922	10	5	4	16	5	3	5	8	6	8	7	4	6.23	6	6	1.065	0.091	0.11	0.912330751041752	0.980583612952063	0	0.5183	0.3227	0.3227	TRUE	0.3297
FBgn0035923	1209	421	411	1132	384	388	609	658	586	577	537	476	573.73	618	530	0.861	-0.215	-1.532	0.125445175025375	0.482543489618508	0.0047	0.0183	0.0123	0.0123	TRUE	0.0931
FBgn0035924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0035926	3	0	0	1	0	0	2	0	0	1	0	0	0.34	1	0	0.525	-0.93	-0.245	0.806508432995767	NA	0	9.3622	8.6865	8.6865	TRUE	1.0717
FBgn0035928	2	1	0	0	1	0	1	2	0	0	1	0	0.66	1	0	0.433	-1.208	-0.447	0.655118024467372	NA	0	4.7736	3.7393	3.7393	TRUE	0.6902
FBgn0035929	1	0	0	1	0	0	1	0	0	1	0	0	0.17	0	0	0.933	-0.1	-0.025	0.980307217136184	NA	0	18.6538	10	10	TRUE	0.0958
FBgn0035931	1	0	1	3	3	2	1	0	1	2	4	2	1.68	1	3	4.159	2.056	1.21	0.226144933223084	NA	0	1.8825	1.1578	1.1578	TRUE	0.3703
FBgn0035932	42	5	17	86	39	36	21	8	24	44	55	44	32.62	18	48	2.585	1.37	3.213	0.00131483807634821	0.0182134723888546	0.0215	0.1094	0.0909	0.0909	TRUE	0.7194
FBgn0035933	14	3	6	28	11	17	7	5	9	14	15	21	11.8	7	17	2.44	1.287	2.05	0.0403491075139587	0.247854828018503	0	0.2798	0.1767	0.1767	TRUE	0.184
FBgn0035934	6	1	1	1	2	3	3	2	1	1	3	4	2.17	2	3	1.022	0.031	0.022	0.982583443521139	NA	0	1.4669	0.9619	0.9619	TRUE	1.1481
FBgn0035936	63	19	19	56	26	28	32	30	27	29	36	34	31.29	30	33	1.098	0.135	0.359	0.719343882131231	0.930737355918488	0	0.1135	0.0688	0.0688	TRUE	0.151
FBgn0035941	10	5	12	22	7	16	5	8	17	11	10	20	11.76	10	14	1.413	0.499	0.728	0.46661475898393	0.835002592993836	0.1765	0.2806	0.2432	0.2432	TRUE	1.3489
FBgn0035942	297	100	102	298	118	111	150	156	145	152	165	136	150.71	150	151	1.004	0.006	0.031	0.975487343637108	0.995254912320371	0	0.0337	0.0202	0.0202	TRUE	0.0681
FBgn0035943	3	1	0	0	0	0	2	2	0	0	0	0	0.51	1	0	0.169	-2.568	-0.801	0.423226333483271	NA	0	6.1598	5.8698	5.8698	TRUE	0.2467
FBgn0035944	1873	466	576	1642	558	665	943	728	821	837	780	815	820.87	831	811	0.973	-0.039	-0.282	0.777736842828351	0.947444074844998	0.008	0.0167	0.0128	0.0128	TRUE	0.1773
FBgn0035945	1386	502	530	1357	541	573	698	785	755	692	757	702	731.46	746	717	0.962	-0.055	-0.439	0.660893653160518	0.912469342213079	0.002	0.0171	0.01	0.01	TRUE	0.0411
FBgn0035947	2073	651	813	1966	788	1029	1044	1017	1158	1003	1102	1261	1097.64	1073	1122	1.044	0.062	0.457	0.647465011549672	0.909436570700314	0.0082	0.0157	0.0123	0.0123	TRUE	0.1413
FBgn0035948	17	4	11	27	7	6	9	6	16	14	10	7	10.23	10	10	1.053	0.074	0.11	0.912565798993742	0.980583612952063	0.0545	0.3206	0.2287	0.2287	TRUE	0.5406
FBgn0035949	29	11	13	45	19	15	15	17	19	23	27	18	19.7	17	23	1.369	0.454	0.96	0.337124235788819	0.755442718698435	0	0.1727	0.1062	0.1062	TRUE	0.1222
FBgn0035951	1200	365	468	1190	480	536	604	570	667	607	671	657	629.47	614	645	1.049	0.069	0.517	0.605261759975783	0.8934164852143	0.0025	0.0178	0.011	0.011	TRUE	0.0618
FBgn0035952	9	3	3	8	2	1	5	5	4	4	3	1	3.6	5	3	0.633	-0.661	-0.617	0.537550772833529	NA	0	0.8876	0.5333	0.5333	TRUE	0.5062
FBgn0035953	1378	444	484	1319	489	528	694	694	690	673	684	647	680.22	693	668	0.964	-0.052	-0.435	0.663356958201024	0.91293578904458	0	0.0175	0.0088	0.0088	TRUE	0.0082
FBgn0035954	2	2	1	3	3	1	1	3	1	2	4	1	2.08	2	2	1.285	0.362	0.255	0.798894480568807	NA	0	1.5233	0.9224	0.9224	TRUE	0.349
FBgn0035955	1	0	0	1	0	0	1	0	0	1	0	0	0.17	0	0	0.933	-0.1	-0.025	0.980307217136184	NA	0	18.6538	10	10	TRUE	0.0958
FBgn0035956	0	0	0	1	0	1	0	0	0	1	0	1	0.29	0	1	3.148	1.654	0.413	0.679688285438179	NA	0	10.8991	9.7769	9.7769	TRUE	0.0765
FBgn0035957	16	5	4	47	10	23	8	8	6	24	14	28	14.62	7	22	3.04	1.604	2.704	0.00684298970261334	0.0678736183532038	0	0.2282	0.1588	0.1588	TRUE	0.2676
FBgn0035959	2748	678	631	2425	592	611	1384	1060	899	1237	828	749	1026.05	1114	938	0.842	-0.248	-1.159	0.246321117179609	0.656989536894354	0.057	0.0159	0.0319	0.0319	TRUE	0.7788
FBgn0035960	68	15	35	80	28	47	34	23	50	41	39	58	40.85	36	46	1.274	0.349	0.924	0.355694615578486	0.771662545880256	0.0456	0.0899	0.0764	0.0764	TRUE	0.3112
FBgn0035964	547	215	207	581	242	273	276	336	295	296	338	335	312.64	302	323	1.071	0.1	0.614	0.5389836208352	0.865514176773723	0.0055	0.0229	0.0155	0.0155	TRUE	0.101
FBgn0035965	202	38	48	211	57	66	102	59	68	108	80	81	82.96	76	90	1.154	0.206	0.702	0.482944691700152	0.844487068896951	0.0472	0.0508	0.0494	0.0494	TRUE	0.9531
FBgn0035968	360	122	156	836	286	366	181	191	222	426	400	449	311.53	198	425	2.161	1.112	6.852	7.29267059251832e-12	6.24575163149622e-10	0.0026	0.023	0.015	0.015	TRUE	0.1151
FBgn0035969	9	2	8	38	15	18	5	3	11	19	21	22	13.58	6	21	3.397	1.764	2.784	0.0053724882088648	0.0564301326372156	0	0.2447	0.179	0.179	TRUE	0.7615
FBgn0035970	1	0	1	0	0	0	1	0	1	0	0	0	0.32	1	0	0.269	-1.897	-0.493	0.622364589917674	NA	0	9.8101	8.9138	8.9138	TRUE	0.1172
FBgn0035971	0	0	0	0	0	1	0	0	0	0	0	1	0.2	0	0	2.016	1.012	0.249	0.803214994873801	NA	0	15.4283	10	10	TRUE	0.5324
FBgn0035975	245	59	86	327	106	120	123	92	123	167	148	147	133.37	113	154	1.36	0.443	2.062	0.0392549918497819	0.243146183870659	0.0057	0.0365	0.0252	0.0252	TRUE	0.2039
FBgn0035976	570	178	236	672	252	247	287	278	336	343	352	303	316.57	300	333	1.11	0.15	0.934	0.350230188617669	0.767593575299601	0.0038	0.0228	0.0153	0.0153	TRUE	0.1114
FBgn0035977	633	164	181	580	145	156	319	256	258	296	203	191	253.8	278	230	0.832	-0.266	-1.239	0.215346854939376	0.614889166693796	0.0333	0.0253	0.0289	0.0289	TRUE	0.7662
FBgn0035978	1498	493	579	1826	608	724	754	770	825	931	850	887	836.48	783	889	1.139	0.188	1.552	0.120775898310923	0.473481921767336	0.0013	0.0166	0.0092	0.0092	TRUE	0.025
FBgn0035980	113	26	33	106	29	32	57	41	47	54	41	39	46.4	48	45	0.925	-0.112	-0.337	0.736408063274611	0.935758728344033	0	0.0807	0.0575	0.0575	TRUE	0.368
FBgn0035981	962	275	353	860	351	395	485	430	503	439	491	484	471.82	473	471	0.993	-0.01	-0.073	0.941619249471577	0.987323911989283	0.0028	0.0195	0.0123	0.0123	TRUE	0.0649
FBgn0035982	5	2	0	5	1	1	3	3	0	3	1	1	1.8	2	2	0.932	-0.102	-0.066	0.947098270837013	NA	0	1.7594	1.1519	1.1519	TRUE	0.4011
FBgn0035983	531	177	207	474	177	203	267	277	295	242	248	249	262.85	280	246	0.881	-0.182	-1.163	0.244954937124149	0.655790088657887	0	0.0248	0.0137	0.0137	TRUE	0.0245
FBgn0035985	24	10	10	30	15	10	12	16	14	15	21	12	15.08	14	16	1.166	0.222	0.411	0.681287305739547	0.921034105939525	0	0.2216	0.1394	0.1394	TRUE	0.2237
FBgn0035986	1816	535	519	2221	636	765	915	836	740	1133	890	938	908.34	830	987	1.189	0.25	1.669	0.0951781115128996	0.415768238962922	0.0124	0.0163	0.0149	0.0149	TRUE	0.2083
FBgn0035987	2023	527	646	1770	632	674	1019	824	920	903	884	826	895.94	921	871	0.943	-0.084	-0.635	0.525237288462533	0.861106042984857	0.0057	0.0164	0.0115	0.0115	TRUE	0.1094
FBgn0035988	39	11	8	23	14	11	20	17	11	12	20	13	15.5	16	15	0.889	-0.169	-0.311	0.75573905878897	0.942772544156326	0	0.216	0.1464	0.1464	TRUE	0.3072
FBgn0035989	705	218	228	602	223	240	355	341	325	307	312	294	322.28	340	304	0.892	-0.164	-1.112	0.265937120476544	0.68409854928693	0	0.0226	0.0124	0.0124	TRUE	0.0196
FBgn0035993	937	283	302	878	344	446	472	442	430	448	481	547	470.01	448	492	1.092	0.126	0.866	0.386720795581023	0.792070039698235	0.005	0.0195	0.0131	0.0131	TRUE	0.11
FBgn0035995	1071	384	361	970	454	585	539	600	514	495	635	717	583.43	551	616	1.113	0.155	0.913	0.361057556588288	0.775801353796148	0.0195	0.0182	0.0188	0.0188	TRUE	0.3739
FBgn0035996	181	58	52	237	67	56	91	91	74	121	94	69	89.85	85	95	1.117	0.16	0.574	0.565972859106097	0.876118952939125	0.0377	0.0479	0.0441	0.0441	TRUE	0.2093
FBgn0035997	1673	625	582	1320	550	594	843	977	829	673	769	728	803.19	883	723	0.819	-0.288	-2.161	0.0306634643585199	0.209126705238389	0.0046	0.0168	0.0114	0.0114	TRUE	0.0978
FBgn0035998	159	57	56	141	54	75	80	89	80	72	76	92	81.39	83	80	0.959	-0.061	-0.241	0.809501977307077	0.958707459447046	0	0.0515	0.0325	0.0325	TRUE	0.153
FBgn0035999	256	65	70	233	62	72	129	102	100	119	87	88	104.01	110	98	0.891	-0.167	-0.666	0.505327130271458	0.8548030220011	0.0224	0.0431	0.035	0.035	TRUE	0.4139
FBgn0036000	625	156	175	529	192	217	315	244	249	270	269	266	268.7	269	268	0.986	-0.02	-0.118	0.906129265689684	0.980540162206707	0.0085	0.0246	0.0177	0.0177	TRUE	0.2795
FBgn0036004	4610	1488	1349	3528	1315	1362	2322	2325	1922	1799	1839	1669	1979.54	2190	1769	0.807	-0.309	-2.468	0.0135686540338765	0.116207693730517	0.0061	0.0144	0.0107	0.0107	TRUE	0.1361
FBgn0036005	360	111	124	334	114	153	181	173	177	170	159	188	174.8	177	172	0.972	-0.042	-0.229	0.819201970118355	0.960802063836006	0	0.0309	0.0179	0.0179	TRUE	0.0549
FBgn0036007	2033	669	683	3501	1226	1168	1024	1046	973	1785	1715	1432	1329.05	1014	1644	1.622	0.698	5.358	8.41594059294679e-08	3.69264940203828e-06	0.0069	0.0152	0.0113	0.0113	TRUE	0.1525
FBgn0036008	299	86	80	308	65	87	151	134	114	157	91	107	125.6	133	118	0.897	-0.156	-0.601	0.548049938919486	0.868252809053019	0.0444	0.0379	0.0403	0.0403	TRUE	0.9675
FBgn0036009	1	0	0	0	0	1	1	0	0	0	0	1	0.29	0	0	1.109	0.15	0.037	0.97050138640727	NA	0	10.9386	9.9993	9.9993	TRUE	0.5323
FBgn0036010	0	0	0	0	0	1	0	0	0	0	0	1	0.2	0	0	2.016	1.012	0.249	0.803214994873801	NA	0	15.4283	10	10	TRUE	0.5324
FBgn0036014	2	1	2	1	0	0	1	2	3	1	0	0	0.99	2	0	0.187	-2.416	-1.125	0.260468979790814	NA	0	3.1992	2.0855	2.0855	TRUE	0.2771
FBgn0036015	1	0	0	1	0	0	1	0	0	1	0	0	0.17	0	0	0.933	-0.1	-0.025	0.980307217136184	NA	0	18.6538	10	10	TRUE	0.0958
FBgn0036016	0	0	0	1	1	1	0	0	0	1	1	1	0.52	0	1	5.321	2.412	0.84	0.400994727313117	NA	0	6.0412	4.4433	4.4433	TRUE	0.2102
FBgn0036018	854	263	273	795	230	261	430	411	389	405	322	320	379.52	410	349	0.855	-0.226	-1.398	0.162254595390001	0.541476838193609	0.0092	0.0211	0.016	0.016	TRUE	0.2527
FBgn0036019	31	10	7	78	14	3	16	16	10	40	20	4	17.37	14	21	1.565	0.646	0.922	0.356526299404722	0.772149858068553	0.4788	0.1941	0.2897	0.2897	TRUE	0.1818
FBgn0036020	611	183	183	541	194	247	308	286	261	276	271	303	284.08	285	283	0.989	-0.016	-0.099	0.920846724833422	0.983948663232207	0	0.0239	0.0148	0.0148	TRUE	0.0656
FBgn0036022	2	3	5	6	1	2	1	5	7	3	1	2	3.29	4	2	0.6	-0.737	-0.61	0.541561040059801	NA	0	0.9705	0.7071	0.7071	TRUE	0.3174
FBgn0036023	0	2	0	1	3	1	0	3	0	1	4	1	1.51	1	2	2.105	1.074	0.539	0.589701784954306	NA	1.7031	2.099	1.9805	1.9805	TRUE	1.0184
FBgn0036024	5	3	1	3	1	1	3	5	1	2	1	1	2.13	3	1	0.497	-1.009	-0.727	0.467162492435469	NA	0	1.4906	0.8483	0.8483	TRUE	0.2071
FBgn0036028	224	80	94	251	101	116	113	125	134	128	141	142	130.54	124	137	1.11	0.151	0.731	0.464496648061703	0.83435616139913	0	0.037	0.0225	0.0225	TRUE	0.0828
